"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"338","Glimpses of today’s free sanitisation of 6 positive houses &amp; all together did free sanitisation of 332 corona posit… https://t.co/ju2pMZtlZ0",FALSE,0,NA,2020-10-22 19:07:49,TRUE,NA,"1319354792515284992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PurohitParth214",0,FALSE,FALSE,NA,NA
"339","EC moves top court against MP HC order restricting physical rallies via @htTweets https://t.co/Gjb26JZIVy
#COVID19… https://t.co/SP1rva82vM",FALSE,0,NA,2020-10-22 19:00:29,TRUE,NA,"1319352944458780672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranjan_Bpl",0,FALSE,FALSE,NA,NA
"340","RT @arjunmodhwadia: Dear https://t.co/MpD8lRkg5E,

Since 1947, @INCIndia Govts are providing all types vaccines;
Smallpox
Chickenpox
Hepati…",FALSE,0,NA,2020-10-22 18:59:33,FALSE,NA,"1319352712635449345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aryamandesai",23,TRUE,FALSE,NA,NA
"341","@rabrowne75 @jmhansler @jensstoltenberg #Election2020 will be revolutionary, in many ways such as #Corona pandemic… https://t.co/Cn5wxSbVoM",FALSE,0,"rabrowne75",2020-10-22 18:48:33,TRUE,"1319319621879693315","1319349942306041856","4690043419","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HassanA23937054",0,FALSE,FALSE,NA,NA
"342","RT @arjunmodhwadia: Dear https://t.co/MpD8lRkg5E,

Since 1947, @INCIndia Govts are providing all types vaccines;
Smallpox
Chickenpox
Hepati…",FALSE,0,NA,2020-10-22 18:47:00,FALSE,NA,"1319349551795298310",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajeshK09057515",23,TRUE,FALSE,NA,NA
"343","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 18:42:13,FALSE,NA,"1319348347509981186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodDonorWorld",12,TRUE,FALSE,NA,NA
"344","RT @HANDSPakistan: #HANDS #kashmore sindh team conducted awareness sessions on social distance to protect #Shopkeeper &amp; #Customers from #co…",FALSE,0,NA,2020-10-22 18:40:45,FALSE,NA,"1319347980965715970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kashif63968544",8,TRUE,FALSE,NA,NA
"345","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 18:27:00,FALSE,NA,"1319344518680829952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_RoosSingh",19,TRUE,FALSE,NA,NA
"346","RT @arjunmodhwadia: Dear https://t.co/MpD8lRkg5E,

Since 1947, @INCIndia Govts are providing all types vaccines;
Smallpox
Chickenpox
Hepati…",FALSE,0,NA,2020-10-22 18:20:12,FALSE,NA,"1319342810089156608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmed_sf",23,TRUE,FALSE,NA,NA
"347","#FICoronaUpdates Live Updates of Coronavirus
(Date: 22 octomber 2020, Time: 10:00 PM)

#Coronavirus #CoronaUpdate… https://t.co/TXK4fpSr0m",FALSE,0,NA,2020-10-22 18:15:32,TRUE,NA,"1319341634346049537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thefirstindia",0,FALSE,FALSE,NA,NA
"348","Not any other factors of death but due to #Corona https://t.co/CftttkSQVM",FALSE,0,NA,2020-10-22 18:13:02,FALSE,NA,"1319341005007581184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sakshishiva2",0,FALSE,FALSE,NA,NA
"349","RT @rameshlaus: #CSK 's Challenges during #IPL2020 

- #Harbhajan opted out

- #Raina left even before the 1st game

- #Bravo missing initi…",FALSE,0,NA,2020-10-22 18:13:00,FALSE,NA,"1319340996338003968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prakashdonak",187,TRUE,FALSE,NA,NA
"350","RT @NiharKPanda: Bharat Biotech gets clearance for phase three trials of #COVAXIN in #India. 

 Trials to start in the first week of Novemb…",FALSE,0,NA,2020-10-22 18:12:29,FALSE,NA,"1319340868789137409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soumya_kpd",4,TRUE,FALSE,NA,NA
"351","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 18:11:35,FALSE,NA,"1319340641931853824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaythriBaskaran",12,TRUE,FALSE,NA,NA
"352","RT @rameshlaus: #CSK 's Challenges during #IPL2020 

- #Harbhajan opted out

- #Raina left even before the 1st game

- #Bravo missing initi…",FALSE,0,NA,2020-10-22 18:11:07,FALSE,NA,"1319340521718886400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ATOM_RK07",187,TRUE,FALSE,NA,NA
"353","If a political party wants to come back in power in name of free vaccine, then it's a political bankruptcy at it's… https://t.co/P9f6jxQqAa",FALSE,1,NA,2020-10-22 18:07:29,TRUE,NA,"1319339608358830080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sidnokid",0,FALSE,FALSE,NA,NA
"354","RT @dsureshkumar: Here is the Tamil Nadu #COVID19 Update for today (October 22). 

#Corona https://t.co/4xwtb9FcxF",FALSE,0,NA,2020-10-22 18:04:29,FALSE,NA,"1319338852234846209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TJKUMAR75190939",9,TRUE,FALSE,NA,NA
"355","RT @dsureshkumar: 3,077 patients test positive for #COVID19 in Tamil Nadu today (October 22).

#Corona",FALSE,0,NA,2020-10-22 18:02:58,FALSE,NA,"1319338471287255040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TJKUMAR75190939",3,TRUE,FALSE,NA,NA
"356","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 17:57:47,FALSE,NA,"1319337166707699712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",19,TRUE,FALSE,NA,NA
"357","RT @Bloodpointorg: #Delhi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Max Shalimar Bagh 
Co…",FALSE,0,NA,2020-10-22 17:57:10,FALSE,NA,"1319337013032542213",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dee26pak",13,TRUE,FALSE,NA,NA
"358","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 17:55:29,FALSE,NA,"1319336587163963393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhiNAIK99",19,TRUE,FALSE,NA,NA
"359","RT @LaxRon3: #AndhraPradesh reports lowest single-day spike in #Corona  cases since early July. One more piece to feel happy is the recover…",FALSE,0,NA,2020-10-22 17:51:53,FALSE,NA,"1319335681068417025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Apurva34012515",19,TRUE,FALSE,NA,NA
"360","RT @CPIM_WESTBENGAL: Every morning the health officials of select districts in both North &amp; South WB are receiving phone calls from DMs &amp; B…",FALSE,0,NA,2020-10-22 17:48:54,FALSE,NA,"1319334933945434112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PKumar00819086",21,TRUE,FALSE,NA,NA
"361","RT @arjunmodhwadia: Dear https://t.co/MpD8lRkg5E,

Since 1947, @INCIndia Govts are providing all types vaccines;
Smallpox
Chickenpox
Hepati…",FALSE,0,NA,2020-10-22 17:47:57,FALSE,NA,"1319334693838336000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandipGopani_",23,TRUE,FALSE,NA,NA
"362","RT @arjunmodhwadia: Dear https://t.co/MpD8lRkg5E,

Since 1947, @INCIndia Govts are providing all types vaccines;
Smallpox
Chickenpox
Hepati…",FALSE,0,NA,2020-10-22 17:45:34,FALSE,NA,"1319334093209792512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jituchavda6",23,TRUE,FALSE,NA,NA
"363","RT @libertypartisan: How tech tyrants are killing free speech 
@AnupamPKher @anandmahindra
#Twitter inquisition helps #China on #corona ori…",FALSE,0,NA,2020-10-22 17:45:05,FALSE,NA,"1319333971654709249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atul_tiwari13",1,TRUE,FALSE,NA,NA
"364","RT @NiharKPanda: Bharat Biotech gets clearance for phase three trials of #COVAXIN in #India. 

 Trials to start in the first week of Novemb…",FALSE,0,NA,2020-10-22 17:38:36,FALSE,NA,"1319332340858941441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purinunu",4,TRUE,FALSE,NA,NA
"365","RT @NiharKPanda: Bharat Biotech gets clearance for phase three trials of #COVAXIN in #India. 

 Trials to start in the first week of Novemb…",FALSE,0,NA,2020-10-22 17:33:17,FALSE,NA,"1319331003970711553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SubhrajitMish16",4,TRUE,FALSE,NA,NA
"366","Bharat Biotech gets clearance for phase three trials of #COVAXIN in #India. 

 Trials to start in the first week of… https://t.co/Jwhye2H8hL",FALSE,23,NA,2020-10-22 17:32:08,TRUE,NA,"1319330712474927104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NiharKPanda",4,FALSE,FALSE,NA,NA
"367","RT @DainikBhramar: Summary 
#Corona #nashik https://t.co/9yHyJBKleV",FALSE,0,NA,2020-10-22 17:30:22,FALSE,NA,"1319330267102810112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeAreNashik",2,TRUE,FALSE,NA,NA
"368","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:25:23,FALSE,NA,"1319329011764396032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vigneshKpalani",12,TRUE,FALSE,NA,NA
"369","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:24:51,FALSE,NA,"1319328879727669248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srisaiganeshb",12,TRUE,FALSE,NA,NA
"370","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 17:24:12,FALSE,NA,"1319328714216230912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DhakaPrasar",19,TRUE,FALSE,NA,NA
"371","@DrAMSinghvi Y FM of India promising free #Corona vaccine to 10% Indian population only @PMOIndia? 
Act of God Mini… https://t.co/wyp7eszDwN",FALSE,2,"DrAMSinghvi",2020-10-22 17:20:05,TRUE,"1319258226949541889","1319327678630035456","140047339","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drmanishvadera",0,FALSE,FALSE,NA,NA
"372","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:17:34,FALSE,NA,"1319327048691744772",NA,"<a href=""https://twitter.com/RTHyderabad"" rel=""nofollow"">Norbert Elekes Telugu</a>","Hyderabadbot",12,TRUE,FALSE,NA,NA
"373","RT @oman170490: <U+26D4><U+FE0F> Corona/COVID-19, no chance, scope or place to squeeze or enter<U+0001F339>

Strictly practicing Six Micro Millimeters Social Distan…",FALSE,0,NA,2020-10-22 17:17:07,FALSE,NA,"1319326933855932416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","popo13301856",4,TRUE,FALSE,NA,NA
"374","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:16:34,FALSE,NA,"1319326794277810176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhfmDathu",12,TRUE,FALSE,NA,NA
"375","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:15:08,FALSE,NA,"1319326432699428864",NA,"<a href=""http://www.example.com"" rel=""nofollow"">Blood Required Bot</a>","bloodreqbot",12,TRUE,FALSE,NA,NA
"376","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:14:45,FALSE,NA,"1319326337262186496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PulikantiGreesh",12,TRUE,FALSE,NA,NA
"377","RT @Bloodpointorg: #Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hospital.…",FALSE,0,NA,2020-10-22 17:14:32,FALSE,NA,"1319326282224631810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinashsai10",12,TRUE,FALSE,NA,NA
"378","#Hyderabad #SOS #COVID19India
Need B+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YASHODA hosp… https://t.co/eH2dyMMfCV",FALSE,3,NA,2020-10-22 17:13:42,TRUE,NA,"1319326073566359554",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bloodpointorg",12,FALSE,FALSE,NA,NA
"379","We pray God to give more strength to @ActorRajasekhar to fight with #Corona and come back to the #silverscreen very soon.",FALSE,0,NA,2020-10-22 17:08:47,FALSE,NA,"1319324835495866368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","munisandeep",0,FALSE,FALSE,NA,NA
"380","RT @nkansara: #Jodhpur #Corona Stats 
22-Oct-20 22:05
Today +ve: 280
Total +ve: 27100
Active: 5089 (18.78%) 
Recovered: 21839 (80.59%) 
Dec…",FALSE,0,NA,2020-10-22 16:52:06,FALSE,NA,"1319320637018501120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinkansara",1,TRUE,FALSE,NA,NA
"381","RT @DrPalakVermaINC: It’s important to keep yourself and others secured from #Corona .

Glimpses from Today’s mask distribution in Udaipur…",FALSE,0,NA,2020-10-22 16:50:31,FALSE,NA,"1319320238681305088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anto_tnpyc",29,TRUE,FALSE,NA,NA
"382","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:48:58,FALSE,NA,"1319319850762661889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayoorBhartiya",19,TRUE,FALSE,NA,NA
"383","Well replied @blsanthosh Sir<U+091C><U+0940>
No Govt.other than Hon.@PMOIndia @narendramodi ji's in past ws such Sensitive&amp;having… https://t.co/4NQ95EEkZJ",FALSE,1,NA,2020-10-22 16:46:02,TRUE,NA,"1319319109977305088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrVishalMishra7",0,FALSE,FALSE,NA,NA
"384","It’s important to keep yourself and others secured from #Corona .

Glimpses from Today’s mask distribution… https://t.co/xOoZlb0tJq",FALSE,21,NA,2020-10-22 16:45:58,TRUE,NA,"1319319093929857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakeshDaymaINC",4,FALSE,FALSE,NA,NA
"385","RT @rameshlaus: #CSK 's Challenges during #IPL2020 

- #Harbhajan opted out

- #Raina left even before the 1st game

- #Bravo missing initi…",FALSE,0,NA,2020-10-22 16:42:30,FALSE,NA,"1319318222085160962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MSAalamOfficial",187,TRUE,FALSE,NA,NA
"386","RT @oman170490: <U+26D4><U+FE0F> Corona/COVID-19, no chance, scope or place to squeeze or enter<U+0001F339>

Strictly practicing Six Micro Millimeters Social Distan…",FALSE,0,NA,2020-10-22 16:39:22,FALSE,NA,"1319317435132989440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3Yf2bNhJ94nCYem",4,TRUE,FALSE,NA,NA
"387","#Jodhpur #Corona Stats 
22-Oct-20 22:05
Today +ve: 280
Total +ve: 27100
Active: 5089 (18.78%) 
Recovered: 21839 (80… https://t.co/OUMEEPmakA",FALSE,0,NA,2020-10-22 16:38:07,TRUE,NA,"1319317118370807808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nkansara",1,FALSE,FALSE,NA,NA
"388","RT @Mazharfarooqui: The vaccine hasn’t come as yet but they will still give it for free in Bihar #Corona #VaccineForVotes #BiharElections20…",FALSE,0,NA,2020-10-22 16:37:29,FALSE,NA,"1319316957376622592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayesha49440794",6,TRUE,FALSE,NA,NA
"389","RT @AAPExpress: 22 Oct

#DelhiFightsCorona 

<U+0001F539> 3,882 NEW #Corona cases 
TOTAL- 3,44,318 cases

<U+0001F539> 2727 Recovered today,
TOTAL Recovered- 3,1…",FALSE,0,NA,2020-10-22 16:36:10,FALSE,NA,"1319316627934957568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BharatS60079744",7,TRUE,FALSE,NA,NA
"390","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:34:47,FALSE,NA,"1319316280139149312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmitPan67964124",19,TRUE,FALSE,NA,NA
"391","RT @KarnatakaBank: Prevention is better than cure. To stop the spread of the virus, please follow the guidelines. Let's be safe and healthy…",FALSE,0,NA,2020-10-22 16:34:39,FALSE,NA,"1319316245024395264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NageshH15120876",13,TRUE,FALSE,NA,NA
"392","RT @Mazharfarooqui: The vaccine hasn’t come as yet but they will still give it for free in Bihar #Corona #VaccineForVotes #BiharElections20…",FALSE,0,NA,2020-10-22 16:32:18,FALSE,NA,"1319315655112429569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JafferBabu1",6,TRUE,FALSE,NA,NA
"393","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:32:10,FALSE,NA,"1319315623059451905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kamlesh74434300",19,TRUE,FALSE,NA,NA
"394","Mumbai Police shares puzzles with hidden messages. Can you crack it?
https://t.co/EDHjElk59K
#Mumbai #police… https://t.co/3YCDB88geL",FALSE,0,NA,2020-10-22 16:31:31,TRUE,NA,"1319315455773822976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thesochle",0,FALSE,FALSE,NA,NA
"395","RT @IRCTCofficial: we can fight #Corona together, by following these simple steps #IndiaFightsCorona #Railparivar #Unite2FightCarona",FALSE,0,NA,2020-10-22 16:31:06,FALSE,NA,"1319315351969161217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ADITYAR66449374",4,TRUE,FALSE,NA,NA
"396","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:30:56,FALSE,NA,"1319315311288414208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iam_solanki01",19,TRUE,FALSE,NA,NA
"397","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:30:53,FALSE,NA,"1319315297740836869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RUCHIR2511",19,TRUE,FALSE,NA,NA
"398","RT @Yash_Rajaneni: BJP's Impending Fear

#Article370 didn't work in #maharastra state polls

#CAA #NRC didn't work in #Delhi state polls

#…",FALSE,0,NA,2020-10-22 16:30:44,FALSE,NA,"1319315262252838912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Telangana1st",3,TRUE,FALSE,NA,NA
"399","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:30:44,FALSE,NA,"1319315258943549440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnilP18101729",19,TRUE,FALSE,NA,NA
"400","#Corona Please take care of yourself PM @narendramodi Sir. #NDA should win. https://t.co/3J3gqNElZ2",FALSE,0,NA,2020-10-22 16:30:39,FALSE,NA,"1319315238777352192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namanish",0,FALSE,FALSE,NA,NA
"401","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:30:07,FALSE,NA,"1319315104102375425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhuvneshYadav",19,TRUE,FALSE,NA,NA
"402","RT @IRCTCofficial: we can fight #Corona together, by following these simple steps #IndiaFightsCorona #Railparivar #Unite2FightCarona",FALSE,0,NA,2020-10-22 16:29:18,FALSE,NA,"1319314901865619457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pappula17834693",4,TRUE,FALSE,NA,NA
"403","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:28:53,FALSE,NA,"1319314797083512832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","simply_Reetesh",19,TRUE,FALSE,NA,NA
"404","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:28:22,FALSE,NA,"1319314663767560192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zLaTaNPiKaPi29",19,TRUE,FALSE,NA,NA
"405","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:27:46,FALSE,NA,"1319314514555273216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajendr76194898",19,TRUE,FALSE,NA,NA
"406","RT @DDNewslive: Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gathering due t…",FALSE,0,NA,2020-10-22 16:27:43,FALSE,NA,"1319314499694833664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NehaSin40744960",19,TRUE,FALSE,NA,NA
"407","we can fight #Corona together, by following these simple steps #IndiaFightsCorona #Railparivar #Unite2FightCarona",FALSE,28,NA,2020-10-22 16:27:39,FALSE,NA,"1319314486734381058",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","IRCTCofficial",4,FALSE,FALSE,NA,NA
"408","Celebration of Durga Puja started today in #Bangladesh.Though many restrictions have been imposed on public gatheri… https://t.co/jiExAiXxll",FALSE,180,NA,2020-10-22 16:27:20,TRUE,NA,"1319314407122333697",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","DDNewslive",19,FALSE,FALSE,NA,NA
"409","<U+26D4><U+FE0F> Corona/COVID-19, no chance, scope or place to squeeze or enter<U+0001F339>

Strictly practicing Six Micro Millimeters Socia… https://t.co/rzA7VLhpvj",FALSE,7,NA,2020-10-22 16:25:51,TRUE,NA,"1319314033254797314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oman170490",4,FALSE,FALSE,NA,NA
"410","RT @AAPExpress: 22 Oct

#DelhiFightsCorona 

<U+0001F539> 3,882 NEW #Corona cases 
TOTAL- 3,44,318 cases

<U+0001F539> 2727 Recovered today,
TOTAL Recovered- 3,1…",FALSE,0,NA,2020-10-22 16:23:04,FALSE,NA,"1319313331363041280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","negisachin254",7,TRUE,FALSE,NA,NA
"411","RT @DainikBhramar: Summary 
#Corona #nashik https://t.co/9yHyJBKleV",FALSE,0,NA,2020-10-22 16:22:16,FALSE,NA,"1319313128446922754",NA,"<a href=""https://twitter.com/nashik_feed"" rel=""nofollow"">Nashik feed1</a>","nashik_feed",2,TRUE,FALSE,NA,NA
"412","@sumanthraman @asaravanan21 @ThanthiTV Political parties now doing politics with #Covid19.  Everyone know till date… https://t.co/SZo939eIZ2",FALSE,2,"sumanthraman",2020-10-22 16:17:44,TRUE,"1319297585174073344","1319311987474456577","54436268","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariharan1808",0,FALSE,FALSE,NA,NA
"413","@ANI Why only Bihar???
#Corona is everywhere in India<U+0001F926>
#Politics #BiharElections2020",FALSE,1,"ANI",2020-10-22 16:12:01,FALSE,"1319153697406906369","1319310548496912385","355989081","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SumitKatariya_",0,FALSE,FALSE,NA,NA
"414","RT @Yash_Rajaneni: BJP's Impending Fear

#Article370 didn't work in #maharastra state polls

#CAA #NRC didn't work in #Delhi state polls

#…",FALSE,0,NA,2020-10-22 16:11:49,FALSE,NA,"1319310501197737984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenkatBandari3",3,TRUE,FALSE,NA,NA
"415","RT @Kabirduhansingh: @akshaykumar @narendramodi Respect and love @akshaykumar sir <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #Corona #AkshayKumar",FALSE,0,NA,2020-10-22 16:09:05,FALSE,NA,"1319309813600317443",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noman96590628",196,TRUE,FALSE,NA,NA
